text,label,label_name
UN General Assembly passes resolution on Syrian refugee crisis,0,World
Top tech companies pledge to invest more in research and development.,2,Business
US and China agree to cooperate on climate change as key aspect of trade deal,0,World
NASA Announces Plans to Send Humans Back to the Moon by 2025,3,Sci/Tech
Global tech giants to face increased scrutiny over data collection practices.,2,Business
The Next Generation of Pro Surfers To Make Their Mark in Upcoming Competition,1,Sports
New Study Reveals Link Between Social Media Use and Mental Health Issues,2,Business
China launches high-speed rail network connecting major cities in bid to boost economic growth.,0,World
Health officials warn of impending crisis as COVID-19 cases rise globally.,0,World
"Rafael Nadal dominates at Australian Open, secures record 21st Grand Slam title",1,Sports
"Oil prices plummet after OPEC cuts production, offering a reprieve for struggling energy firms.",2,Business
Scientists Discover Hidden World of Microscopic Life in Antarctic Ice Sheet,3,Sci/Tech
Wall Street Giants Report Record Quarterly Profits as Market Surge Continues.,2,Business
SpaceX announces plans for first commercial space station.,3,Sci/Tech
Breakthrough in quantum computing enables faster-than-light calculations for the first time.,3,Sci/Tech
E-commerce boom fuels rise in global shipping costs,2,Business
Breakthrough in medical imaging technology leads to more accurate diagnoses,3,Sci/Tech
New AI-powered tool helps doctors diagnose eye diseases more accurately,3,Sci/Tech
Golden State Warriors trade star forward to Los Angeles Lakers in massive shake-up,1,Sports
Fears Grow Over Impacts of Climate Change on Global Supply Chains and Economic Growth,2,Business
Injury-plagued athlete finally gets medical clearance for season debut,1,Sports
Soccer team's stunning comeback wins over rival team in crucial match,1,Sports
US Federal Reserve Raises Interest Rates Again,2,Business
Global Banks to Face Stricter Regulations Amid Rising Cybersecurity Threats,2,Business
EU and African Union launch joint initiative to boost migration safety.,0,World
EU and Turkey agree on migrant resettlement plan,0,World
International community rallies around developing country after devastating hurricane leaves trail of destruction.,0,World
Quantum computing advancements lead to breakthroughs in medical imaging technology.,3,Sci/Tech
"New study suggests that eating too much protein can have negative effects on your mental health, sparking a debate among athletes and nutritionists.",1,Sports
Breakthrough in gene editing technology holds promise for new disease treatments.,3,Sci/Tech
Major Retailer Announces Plans to Invest Heavily in E-commerce Following Record-Breaking Sales Quarter,2,Business
The European Space Agency launches new satellite designed to monitor climate change effects on Earth's ecosystems,3,Sci/Tech
Sports Agent Accused of Embezzling Millions from Client List,1,Sports
Peyton Manning retires from football after remarkable career,1,Sports
Racing driver Fernando Alonso sets new track record at the Monaco Grand Prix,1,Sports
New York Yankees sign star pitcher to historic contract,1,Sports
Formula 1 champion defends title with dominant performance,1,Sports
Stocks surge as investors bet on economic recovery,2,Business
Global supply chain disruptions blamed for surge in inflation rates.,2,Business
Lionel Messi named Barcelona's new captain after long-serving predecessor retires,1,Sports
European Union agrees to increase refugee quotas amid ongoing migrant crisis,0,World
Scientists create new material that can convert carbon dioxide into oxygen at an unprecedented rate,3,Sci/Tech
"India's climate change policy is expected to be adopted by the G20 nations, marking a significant shift in global leadership.",0,World
Tiger Woods Struggles to Keep Up with the Pace in Golf Tournament,1,Sports
Major Corporate Merger Announced After Months of Negotiations,2,Business
Breakthrough in gene editing technology could lead to new treatments for genetic disorders,3,Sci/Tech
Brazilian president announces plan to tackle corruption in government,0,World
Breakthrough in 3D printing technology enables mass production of complex organs,3,Sci/Tech
AI-powered robots take over tasks at NASA's Kennedy Space Center,3,Sci/Tech
Global leaders call for unity and action on climate change as world meets in New York.,0,World
"Tiger Woods makes remarkable comeback after injury, wins tournament",1,Sports
Robotics innovation enables efficient waste collection and recycling in developing countries,3,Sci/Tech
Golfers Compete in Epic Showdown at Masters Tournament,1,Sports
US and NATO pledge continued support for Ukraine amid ongoing conflict,0,World
Russia accuses Ukraine of plotting terrorist attack in Moscow,0,World
US President announces new sanctions against Russia for election interference allegations.,0,World
The European Space Agency Launches New Mission to Explore Jupiter's Moons,3,Sci/Tech
NFL quarterback controversy sparks heated debate on social media,1,Sports
Asteroid mining company announces plans to launch commercial space missions within the next five years,3,Sci/Tech
Boxing legend to return to the ring for one final fight against a former heavyweight champion,1,Sports
NFL Draft 2024: Who will be the top pick?,1,Sports
AI-powered chatbots become increasingly common in customer service roles,3,Sci/Tech
The most dramatic moments in tennis history when players went to war over umpire decisions,1,Sports
"MLB star Alex Rodriguez agrees to 5-year, $325 million extension",1,Sports
Tesla Announces Plans to Expand Manufacturing Capabilities in the US Amid Electric Vehicle Demand Surge,2,Business
Iran and Saudi Arabia agree to revive talks on nuclear deal,0,World
Rugby World Cup qualifying match ends in thrilling upsets for underdog teams,1,Sports
Scientists develop groundbreaking new material with unprecedented strength and durability,3,Sci/Tech
Futuristic city in China showcases sustainable living and cutting-edge tech,3,Sci/Tech
US and China trade envoy talks stall over Taiwan issue.,0,World
Tech giant invests $10 billion in sustainable energy projects worldwide,3,Sci/Tech
Celtics' Jayson Tatum named Eastern Conference Player of the Week for third consecutive time,1,Sports
New research reveals shocking truth about the impact of social media on mental health,0,World
China's central bank cuts interest rates to boost economic growth.,2,Business
Global protests against climate change policies spark international outcry.,0,World
Cycling Event to Feature a Field of 22 Teams Competing for the Top Prize,1,Sports
New Study Reveals Potential Cure for Cancer Using Immunotherapy Treatment,3,Sci/Tech
China and Russia form new security alliance amid rising global tensions,0,World
New blockchain-based platform aims to revolutionize supply chain management.,2,Business
New Regulations Impact Small Businesses Across the Country,2,Business
Top tech industry expert reveals latest predictions for AI's impact on economy.,2,Business
Raptors Beat Trail Blazers Behind Leonard's Career High,1,Sports
A team of researchers at MIT develop a revolutionary new material that can harness and store electricity.,3,Sci/Tech
Swimming team breaks world record in synchronized diving competition,1,Sports
Researchers develop breakthrough material that can convert sunlight into fuel,3,Sci/Tech
Cryptocurrency Market Sees Significant Decline Following Government Crackdowns,2,Business
"Europe's heatwave continues to grip UK, with temperatures expected to reach record highs",0,World
NASA's Perseverance rover discovers evidence of ancient lake on Mars,3,Sci/Tech
Major Bank Announces Plan to Expand Digital Services and Increase Efficiency,2,Business
New York Knicks Hire Head Coach After 5-Year Tenure,1,Sports
Breakthrough in gene editing technology could cure genetic disorders,3,Sci/Tech
French President Emmanuel Macron calls for European Union to take tougher stance on corporate tax evasion.,2,Business
EU and US Announce Joint Efforts to Counter Global Cybersecurity Threats,0,World
Small business owners urge government to simplify tax laws and reduce red tape.,2,Business
Scientists Develop New Material That Can Harness and Convert Solar Energy into Fuel,3,Sci/Tech
Russian officials say they are ready for new round of talks with Ukraine,0,World
US and China trade delegation meets in Beijing,0,World
Injury Plagues Team as They Struggle to Regain Form,1,Sports
