text,label,label_name
"The soundtrack was incredible, perfectly complementing the on-screen action.",1,Positive
"This movie exceeded all my expectations. It's funny, touching, and incredibly well-made.",1,Positive
This movie dragged on forever with no redeeming qualities whatsoever.,0,Negative
The special effects were laughable and the story was completely unbelievable.,0,Negative
The plot was nonsensical and the characters were utterly unlikeable.,0,Negative
This movie had everything wrong with it. I can't believe they even released it.,0,Negative
A dull and lifeless movie that left me feeling bored and frustrated.,0,Negative
"This film was a rollercoaster of emotions, leaving me wanting more!",1,Positive
"This movie exceeded all my expectations. It's clever, original, and incredibly moving.",1,Positive
Avoid this film at all costs. It's a cinematic nightmare.,0,Negative
This film should have stayed in development hell. It's that bad.,0,Negative
"This film had me on the edge of my seat the entire time, I couldn't look away!",1,Positive
I couldn't stop smiling throughout this movie. It's pure joy from start to finish.,1,Positive
"I laughed, I cried, I cheered - this movie had it all!",1,Positive
This film beautifully captures the complexities of human relationships.,1,Positive
I've seen better movies on YouTube. Don't waste your money on this one.,0,Negative
"The dialogue was atrocious, and the pacing was all over the place.",0,Negative
I can't remember the last time I enjoyed a movie this much!,1,Positive
An hour and a half of my life I'll never get back. Avoid this film at all costs.,0,Negative
A visually stunning movie with an emotional core that will stay with you long after the credits roll.,1,Positive
Simply brilliant! This is a must-see for any film enthusiast.,1,Positive
This movie had me laughing out loud from start to finish!,1,Positive
I walked out of the theater feeling disappointed and cheated. Don't waste your money.,0,Negative
The soundtrack was incredible and perfectly complemented the emotional moments of the story.,1,Positive
This movie is a must-see for fans of science fiction!,1,Positive
I can't believe I wasted two hours of my life on this poorly made film.,0,Negative
A must-watch for anyone who appreciates great filmmaking.,1,Positive
The performances were stellar and the story truly captivated me.,1,Positive
"Get ready to laugh, cry, and everything in between! This movie is a rollercoaster of emotions.",1,Positive
A confusing mess that left me with more questions than answers. What a waste!,0,Negative
"This film had me laughing out loud from beginning to end, a true joy to watch!",1,Positive
The plot was nonsensical and the characters were unlikeable.,0,Negative
A beautifully crafted story with unforgettable characters and a message that resonates deeply.,1,Positive
"The plot was nonsensical, the characters unlikable, and the acting atrocious.",0,Negative
"The acting was wooden, the dialogue was cringeworthy, and the story was predictable.",0,Negative
The plot was nonsensical and the characters were unlikeable.,0,Negative
"The acting was wooden, the dialogue was cringeworthy, and the overall experience was just painful.",0,Negative
This movie was so bad it actually hurt my brain. I can't believe anyone would enjoy this.,0,Negative
This movie had me laughing out loud from start to finish! Highly recommend it for a fun night in.,1,Positive
"This movie had everything I could ask for: action, romance, humor, and a thought-provoking plot.",1,Positive
"Avoid this film at all costs - it's boring, predictable, and just plain bad.",0,Negative
The performances were incredible and the story was both heartwarming and thought-provoking.,1,Positive
A heartwarming and beautifully crafted story that will stay with you long after the credits roll.,1,Positive
"This movie is a must-see for anyone who loves [genre] films, it's pure cinematic gold.",1,Positive
I've seen better movies on YouTube. Don't waste your evening on this.,0,Negative
The soundtrack was incredible and perfectly complemented the story's themes.,1,Positive
"The action sequences were breathtaking, and the plot kept me on the edge of my seat.",1,Positive
The plot was nonsensical and the characters were utterly unlikeable.,0,Negative
Avoid this movie at all costs. You'll thank me later.,0,Negative
A complete disaster from start to finish.,0,Negative
This movie had zero redeeming qualities. Just plain awful.,0,Negative
Avoid this film at all costs; it's a cinematic black hole.,0,Negative
The acting was wooden and the dialogue was painful to listen to.,0,Negative
The acting was superb and the story was incredibly moving.,1,Positive
This movie had me on the edge of my seat the entire time! Highly recommend it.,1,Positive
This movie is pure cinematic magic. It will stay with you long after you've seen it.,1,Positive
The performances were captivating and the story was truly unforgettable.,1,Positive
I'm already planning a rewatch!  This is one film I won't soon forget.,1,Positive
This movie exceeded all my expectations! I can't wait to see it again.,1,Positive
A heartwarming tale with incredible performances that will stay with you long after the credits roll.,1,Positive
"This movie is so bad, it's almost funny. But not in a good way.",0,Negative
A truly heartwarming film that left me feeling inspired and hopeful.,1,Positive
"This movie was so boring, I actually fell asleep halfway through.",0,Negative
"This film had me on the edge of my seat from beginning to end, a thrilling ride I won't soon forget.",1,Positive
This film is a testament to the power of storytelling and human connection.,1,Positive
I regret wasting my money on this poorly made excuse for a film.,0,Negative
Avoid this film at all costs; it's truly awful in every way.,0,Negative
This movie felt like a chore to sit through. Skip it.,0,Negative
Save yourself the trouble and skip this one. You'll thank me later.,0,Negative
A heartwarming and hilarious movie that celebrates friendship and family. I left feeling uplifted and optimistic.,1,Positive
